period,reporterDesc,flowDesc,partnerDesc,isOriginalClassification,cmdCode,cmdDesc,qty,isAltQtyEstimated,netWgt,isNetWgtEstimated,cifvalue,fobvalue,primaryValue
2018,Viet Nam,Export,Rep. of Korea,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1011400.974,FALSE,10831652.35,TRUE,,372812952.8,372812952.8
2018,Viet Nam,Export,Kuwait,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",4608.286,FALSE,8471.558,TRUE,,441421.5,441421.5
2018,Viet Nam,Export,Lao People's Dem. Rep.,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",218.09,FALSE,1947.281,TRUE,,99500.97,99500.97
2018,Viet Nam,Export,Latvia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,,TRUE,,3300,3300
2018,Viet Nam,Export,Malaysia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",165656.034,FALSE,1765624.028,TRUE,,60880641.38,60880641.38
2018,Viet Nam,Export,Mexico,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",9509.838,FALSE,38989.254,TRUE,,5221914.9,5221914.9
2018,Viet Nam,Export,"Other Asia, nes",TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",84438.669,FALSE,225627.868,TRUE,,11938551.01,11938551.01
2018,Viet Nam,Export,Morocco,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",707.043,FALSE,5322.83,TRUE,,322325.41,322325.41
2018,Viet Nam,Export,Mozambique,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",19.722,FALSE,91.262,TRUE,,10550,10550
2018,Viet Nam,Export,Netherlands,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",292452.701,FALSE,728033.374,TRUE,,92278008.86,92278008.86
2018,Viet Nam,Export,New Zealand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",95046.049,FALSE,1016917.473,TRUE,,35091816.19,35091816.19
2018,Viet Nam,Export,Nigeria,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",4251.982,FALSE,46035.757,TRUE,,1556179.78,1556179.78
2018,Viet Nam,Export,Norway,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",5.643,FALSE,33.446,TRUE,,2818.97,2818.97
2018,Viet Nam,Export,Pakistan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1310.582,FALSE,9473.693,TRUE,,602753.02,602753.02
2018,Viet Nam,Export,Panama,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",65165.308,FALSE,312151.744,TRUE,,11832196.31,11832196.31
2018,Viet Nam,Export,Paraguay,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1636.688,FALSE,1504.578,TRUE,,142568.15,142568.15
2018,Viet Nam,Export,Peru,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",569.452,FALSE,2644.726,TRUE,,302167.05,302167.05
2018,Viet Nam,Export,Philippines,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",191581.408,FALSE,1895493.598,TRUE,,64585789.34,64585789.34
2018,Viet Nam,Export,Poland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",119159.97,FALSE,460995.043,TRUE,,61501320.1,61501320.1
2018,Viet Nam,Export,Portugal,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,,TRUE,,8484.24,8484.24
2018,Viet Nam,Export,Qatar,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",67341.423,FALSE,735210.583,TRUE,,24210305.27,24210305.27
2018,Viet Nam,Export,Romania,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",38.056,FALSE,221.29,TRUE,,14299.96,14299.96
2018,Viet Nam,Export,Russian Federation,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",29141.637,FALSE,276581.465,TRUE,,11720986.26,11720986.26
2018,Viet Nam,Export,Saudi Arabia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",21746.764,FALSE,198311.381,TRUE,,8954623.53,8954623.53
2018,Viet Nam,Export,Senegal,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",21.538,FALSE,236.67,TRUE,,7787.55,7787.55
2018,Viet Nam,Export,India,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2476749.189,FALSE,8822721.954,TRUE,,377911358.8,377911358.8
2018,Viet Nam,Export,Singapore,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",120787.072,FALSE,1179604.313,TRUE,,45675742.61,45675742.61
2018,Viet Nam,Export,Slovakia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,,TRUE,,34450699.45,34450699.45
2018,Viet Nam,Export,Slovenia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",75199.75,FALSE,106355.184,TRUE,,12060551.06,12060551.06
2018,Viet Nam,Export,South Africa,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",28078.802,FALSE,281917.22,TRUE,,10577256.2,10577256.2
2018,Viet Nam,Export,Spain,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",65787.938,FALSE,50120.816,TRUE,,4263120.84,4263120.84
2018,Viet Nam,Export,Sweden,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",157.964,FALSE,682.311,TRUE,,76400.32,76400.32
2018,Viet Nam,Export,Switzerland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",110.191,FALSE,564.109,TRUE,,48936.4,48936.4
2018,Viet Nam,Export,Thailand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",452364.192,FALSE,4808535.011,TRUE,,167956754.5,167956754.5
2018,Viet Nam,Export,Togo,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",33.04,FALSE,363.068,TRUE,,11946.64,11946.64
2018,Viet Nam,Export,United Arab Emirates,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",124507.467,FALSE,629794.419,TRUE,,28668796.68,28668796.68
2018,Viet Nam,Export,Tunisia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",4610.558,FALSE,7267.903,TRUE,,522271.74,522271.74
2018,Viet Nam,Export,Türkiye,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",30789.62,FALSE,57764.198,TRUE,,5432920.32,5432920.32
2018,Viet Nam,Export,Uganda,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",142.564,FALSE,1547.521,TRUE,,52067.94,52067.94
2018,Viet Nam,Export,Ukraine,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,,TRUE,,75377.59,75377.59
2018,Viet Nam,Export,Egypt,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",8703.597,FALSE,54939.041,TRUE,,3655739.23,3655739.23
2018,Viet Nam,Export,United Kingdom,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",23612.661,FALSE,97092.315,TRUE,,12926508.16,12926508.16
2018,Viet Nam,Export,United Rep. of Tanzania,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",989.249,FALSE,10809.263,TRUE,,359363,359363
2018,Viet Nam,Export,USA,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",483445.373,FALSE,2150944.496,TRUE,,139818497.8,139818497.8
2018,Viet Nam,Export,Uruguay,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",74447.321,FALSE,56758.48,TRUE,,4898559.99,4898559.99
2018,Viet Nam,Export,Uzbekistan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",4330.834,FALSE,47590.272,TRUE,,1565941.26,1565941.26
2018,Viet Nam,Export,Venezuela,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",470.116,FALSE,499.064,TRUE,,34424.82,34424.82
2019,Viet Nam,Import,Australia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,55215.372,TRUE,931334.29,,931334.29
2019,Viet Nam,Import,Austria,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,52868.631,TRUE,571110.29,,571110.29
2019,Viet Nam,Import,Belgium,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,22249.198,TRUE,297287.3,,297287.3
2019,Viet Nam,Import,Brazil,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",4625.118,FALSE,4625.118,TRUE,60478.73,,60478.73
2019,Viet Nam,Import,Myanmar,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",60.709,FALSE,60.709,TRUE,793.84,,793.84
2019,Viet Nam,Import,Canada,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,4843.672,TRUE,53069.37,,53069.37
2019,Viet Nam,Import,Chile,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",100.121,FALSE,7249.687,TRUE,31279.9,,31279.9
2019,Viet Nam,Import,China,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,29311062.41,TRUE,202672940.5,,202672940.5
2019,Viet Nam,Import,Czechia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",48.697,FALSE,48.697,TRUE,636.77,,636.77
2019,Viet Nam,Import,Denmark,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,69160.299,TRUE,725571.95,,725571.95
2019,Viet Nam,Import,France,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,209603.353,TRUE,3273305.77,,3273305.77
2019,Viet Nam,Import,Germany,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,324998.074,TRUE,3413116.65,,3413116.65
2019,Viet Nam,Import,Greece,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,3744.085,TRUE,33356.46,,33356.46
2019,Viet Nam,Import,"China, Hong Kong SAR",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,9350.286,TRUE,109843.89,,109843.89
2019,Viet Nam,Import,Indonesia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,7511856.348,TRUE,39795910.98,,39795910.98
2019,Viet Nam,Import,Ireland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2216.933,FALSE,2216.933,TRUE,39400,,39400
2019,Viet Nam,Import,Israel,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,954.085,TRUE,7425,,7425
2019,Viet Nam,Import,Italy,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,660215.999,TRUE,7317710.17,,7317710.17
2019,Viet Nam,Import,Japan,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,1831576.331,TRUE,12526215.38,,12526215.38
2019,Viet Nam,Import,Rep. of Korea,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,2639807.219,TRUE,31937008.64,,31937008.64
2019,Viet Nam,Import,Luxembourg,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,15063.838,TRUE,121839.97,,121839.97
2019,Viet Nam,Import,Malaysia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,1289320.509,TRUE,10279237,,10279237
2019,Viet Nam,Import,Malta,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",889.195,FALSE,889.195,TRUE,15803.04,,15803.04
2019,Viet Nam,Import,Mexico,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,20615.643,TRUE,353567.65,,353567.65
2019,Viet Nam,Import,"Other Asia, nes",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,404587.082,TRUE,5742650.19,,5742650.19
2019,Viet Nam,Import,Netherlands,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,13638.309,TRUE,189337.27,,189337.27
2019,Viet Nam,Import,New Zealand,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",150903.37,FALSE,150903.37,TRUE,2681900.01,,2681900.01
2019,Viet Nam,Import,Norway,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",18754.164,FALSE,18754.164,TRUE,333304.63,,333304.63
2019,Viet Nam,Import,Poland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,38499.243,TRUE,322523.27,,322523.27
2019,Viet Nam,Import,Portugal,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,4331.309,TRUE,34153.43,,34153.43
2019,Viet Nam,Import,Romania,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",24.186,FALSE,1751.296,TRUE,7556.24,,7556.24
2019,Viet Nam,Import,India,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,284363.164,TRUE,2721141.04,,2721141.04
2019,Viet Nam,Import,Singapore,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",67716.863,FALSE,67716.863,TRUE,984333.11,,984333.11
2019,Viet Nam,Import,Slovakia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,4288.703,TRUE,57751.85,,57751.85
2019,Viet Nam,Import,Slovenia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",252.998,FALSE,18544.954,TRUE,82016.62,,82016.62
2019,Viet Nam,Import,South Africa,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",71.59,FALSE,6808.494,TRUE,115568,,115568
2019,Viet Nam,Import,Spain,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,19742.041,TRUE,204723.58,,204723.58
2019,Viet Nam,Import,Sweden,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,5250.384,TRUE,53276.65,,53276.65
2019,Viet Nam,Import,Switzerland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,135001.162,TRUE,1766167.43,,1766167.43
2019,Viet Nam,Import,Thailand,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,56321081.29,TRUE,247951552.4,,247951552.4
2019,Viet Nam,Import,Türkiye,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,130964.144,TRUE,960720.72,,960720.72
2019,Viet Nam,Import,United Kingdom,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,42188.677,TRUE,585788.58,,585788.58
2019,Viet Nam,Import,USA,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,735662.763,TRUE,10770136.21,,10770136.21
2019,Viet Nam,Import,Australia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,4382.722,TRUE,993155.86,,993155.86
2019,Viet Nam,Import,Austria,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,699.74,TRUE,166643.24,,166643.24
2019,Viet Nam,Import,Belgium,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,1165.644,TRUE,266966.98,,266966.98
2019,Viet Nam,Import,Brazil,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,28373.547,TRUE,6102296.08,,6102296.08
2019,Viet Nam,Import,Bulgaria,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,489.125,TRUE,99924.32,,99924.32
2019,Viet Nam,Import,Myanmar,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,69.466,TRUE,20055.43,,20055.43
2019,Viet Nam,Import,Belarus,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,,TRUE,46416.57,,46416.57
2019,Viet Nam,Import,Canada,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,44934.013,TRUE,10234532.82,,10234532.82
2019,Viet Nam,Import,Chile,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,946.42,TRUE,183287.7,,183287.7
2019,Viet Nam,Import,China,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,35807294.69,TRUE,8793655625,,8793655625
2019,Viet Nam,Import,Costa Rica,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",1163.31,FALSE,,TRUE,249021.6,,249021.6
2019,Viet Nam,Import,Croatia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,705.475,TRUE,199491.99,,199491.99
2019,Viet Nam,Import,Cyprus,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,1056.116,TRUE,304909.5,,304909.5
2019,Viet Nam,Import,Czechia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,11304.425,TRUE,3177931.66,,3177931.66
2019,Viet Nam,Import,Denmark,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,2090.647,TRUE,524778.15,,524778.15
2019,Viet Nam,Import,Estonia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,5124.357,TRUE,959341.87,,959341.87
2019,Viet Nam,Import,Finland,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,366347.765,TRUE,67433005.05,,67433005.05
2019,Viet Nam,Import,France,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,20021.364,TRUE,3604763.61,,3604763.61
2019,Viet Nam,Import,Germany,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,90215.559,TRUE,19031911.89,,19031911.89
2019,Viet Nam,Import,Ghana,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,85.403,TRUE,19688.3,,19688.3
2019,Viet Nam,Import,"China, Hong Kong SAR",TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,737990.142,TRUE,158423637.6,,158423637.6
2019,Viet Nam,Import,Hungary,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,2419.939,TRUE,513263.38,,513263.38
2019,Viet Nam,Import,Iceland,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",192.224,FALSE,173.723,TRUE,20989.54,,20989.54
2019,Viet Nam,Import,Indonesia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,20972.73,TRUE,4746692.2,,4746692.2
